# ----------------------------------------
# Traffic acquisition: Session Updated Channel Group
# Account: MyPlace GA4
# Property: My Place Hotels of America (GA4)
# ----------------------------------------
# 
# All Users
# Start date: 20250101
# End date: 20250331
Session Updated Channel Group,Date,Active users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per active user,Events per session,Engagement rate,Event count,Key events,Session key event rate,Total revenue
Direct,20250315,896,1036,601,47.03861003861004,0.6707589285714286,7.27992277992278,0.5801158301158301,7542,21,0.019305019305019305,8636.19
Direct,20250120,894,983,500,50.83418107833164,0.5592841163310962,8.914547304170906,0.508646998982706,8763,28,0.024415055951169887,7586.97
Direct,20250324,892,1007,658,59.697120158887785,0.7376681614349776,8.049652432969216,0.6534260178748759,8106,33,0.028798411122144985,11887.61
Property WiFi    ,20250105,886,971,86,3.659114315139032,0.09706546275395034,3.046343975283213,0.08856848609680741,2958,0,0,0
Direct,20250314,880,1030,630,53.119417475728156,0.7159090909090909,7.603883495145631,0.6116504854368932,7832,44,0.038834951456310676,11914.05
Direct,20250129,876,969,643,54.13209494324045,0.7340182648401826,8.86687306501548,0.6635706914344686,8592,42,0.0392156862745098,10352.71
Direct,20250320,872,1013,614,52.818361303060215,0.7041284403669725,7.423494570582428,0.6061204343534057,7520,51,0.039486673247778874,15601.47
Organic Search,20250331,867,1049,749,86.74451858913251,0.8638985005767013,7.779790276453766,0.7140133460438512,8161,40,0.032411820781696854,11377.9
Direct,20250322,865,952,549,45.9485294117647,0.6346820809248555,6.915966386554622,0.5766806722689075,6584,20,0.01995798319327731,3306.61
Direct,20250308,863,955,501,41.46492146596859,0.5805330243337196,6.542408376963351,0.5246073298429319,6248,22,0.023036649214659685,6927.51
Direct,20250103,853,968,470,42.83780991735537,0.5509964830011723,7.380165289256198,0.4855371900826446,7144,38,0.029958677685950414,11059.63
Direct,20250218,845,944,529,56.95974576271186,0.6260355029585799,7.8315677966101696,0.5603813559322034,7393,42,0.0413135593220339,12067.59
Direct,20250127,838,928,474,45.529094827586206,0.5656324582338902,7.692887931034483,0.5107758620689655,7139,25,0.021551724137931036,11453.84
Direct,20250307,838,966,596,48.84679089026915,0.711217183770883,7.365424430641822,0.6169772256728778,7115,43,0.038302277432712216,9865.44
Direct,20250217,835,924,556,58.49134199134199,0.665868263473054,7.903679653679654,0.6017316017316018,7303,29,0.031385281385281384,6300.65
Direct,20250304,835,942,579,51.59872611464968,0.6934131736526946,7.532908704883227,0.6146496815286624,7096,30,0.029723991507430998,11875.54
Direct,20250102,834,930,576,51.883870967741935,0.6906474820143885,8.566666666666666,0.6193548387096774,7967,34,0.03333333333333333,11696.67
Direct,20250216,832,922,561,62.1529284164859,0.6742788461538461,8.04229934924078,0.6084598698481561,7415,20,0.021691973969631236,3962.72
Direct,20250203,831,917,451,47.711014176663035,0.542719614921781,7.152671755725191,0.49182115594329334,6559,38,0.030534351145038167,12766.1
Direct,20250131,830,938,561,51.427505330490405,0.6759036144578313,8.037313432835822,0.5980810234541578,7539,42,0.03837953091684435,21948.97
Direct,20250114,829,918,646,60.50108932461874,0.7792521109770808,9.008714596949892,0.7037037037037037,8270,48,0.04030501089324619,16758.01
Organic Search,20250313,821,1002,729,90.61776447105788,0.8879415347137637,8.022954091816366,0.7275449101796407,8039,41,0.03592814371257485,21389.45
Direct,20250111,819,896,487,47.4375,0.5946275946275946,7.506696428571429,0.5435267857142857,6726,18,0.017857142857142856,5092.37
Direct,20250331,819,955,613,52.065968586387434,0.7484737484737485,7.664921465968586,0.6418848167539267,7320,38,0.0356020942408377,8064.91
Direct,20250204,818,903,614,73.9047619047619,0.7506112469437652,9.840531561461795,0.6799557032115172,8886,24,0.02547065337763012,13859.49
Organic Search,20250303,815,998,742,81.73246492985972,0.9104294478527607,8.203406813627254,0.7434869739478958,8187,40,0.03006012024048096,8648.42
Direct,20250126,813,893,499,58.725643896976486,0.6137761377613776,8.423292273236282,0.5587905935050392,7522,28,0.030235162374020158,8585.44
Direct,20250310,813,929,601,55.67922497308934,0.7392373923739237,7.7395048439181915,0.6469321851453176,7190,28,0.02798708288482239,16442.61
Direct,20250228,806,929,574,49.94294940796556,0.7121588089330024,7.324004305705059,0.6178686759956943,6804,35,0.02906350914962325,9566.29
Organic Search,20250228,806,1003,744,78.32203389830508,0.9230769230769231,8.05284147557328,0.7417746759720838,8077,48,0.04187437686939183,22106.67
Direct,20250211,799,913,578,71.12267250821468,0.723404255319149,8.708652792990142,0.6330777656078861,7951,39,0.040525739320920046,11821.47
Organic Search,20250306,797,973,685,75.15107913669065,0.8594730238393977,7.721479958890031,0.7040082219938335,7513,28,0.025693730729701953,7322.94
Organic Search,20250225,795,989,730,86.12436804853387,0.9182389937106918,8.469160768452983,0.7381193124368048,8376,47,0.042467138523761376,20587.24
Direct,20250326,783,882,543,54.31065759637188,0.6934865900383141,7.5022675736961455,0.6156462585034014,6617,36,0.03854875283446712,13378.12
Direct,20250201,780,855,499,54.422222222222224,0.6397435897435897,8.014035087719298,0.583625730994152,6852,22,0.02456140350877193,5032.61
Organic Search,20250320,779,988,723,77.1751012145749,0.9281129653401797,8.163967611336032,0.7317813765182186,8066,45,0.039473684210526314,11654.46
Direct,20250330,777,871,589,62.056257175660164,0.758043758043758,8.242250287026406,0.6762342135476463,7179,32,0.03444316877152698,9490.92
Organic Search,20250310,776,952,697,89.24579831932773,0.8981958762886598,8.1890756302521,0.7321428571428571,7796,49,0.046218487394957986,19006.96
Organic Search,20250324,776,953,693,78.69569779643231,0.8930412371134021,7.919202518363064,0.727177334732424,7547,33,0.030430220356768102,7720.19
Direct,20250223,774,849,515,71.11660777385158,0.665374677002584,7.979976442873969,0.6065959952885748,6775,27,0.02237926972909305,7922.32
Organic Search,20250312,773,968,685,75.57128099173553,0.8861578266494179,8.172520661157025,0.7076446280991735,7911,34,0.03305785123966942,9165.41
Direct,20250206,772,879,494,55.27872582480091,0.6398963730569949,7.695108077360637,0.5620022753128555,6764,31,0.03526734926052332,7691.45
Direct,20250210,771,873,572,64.9553264604811,0.74189364461738,9.139747995418098,0.6552119129438717,7979,27,0.027491408934707903,8388.25
Direct,20250317,771,879,583,50.630261660978384,0.7561608300907912,7.506257110352673,0.6632536973833902,6598,23,0.026166097838452786,4097.32
Direct,20250214,769,865,511,48.94219653179191,0.6644993498049415,7.766473988439306,0.5907514450867052,6718,15,0.016184971098265895,4069.21
Organic Search,20250318,769,952,690,87.4516806722689,0.8972691807542262,8.086134453781513,0.7247899159663865,7698,47,0.04096638655462185,13898.87
Organic Search,20250307,768,958,682,81.49686847599165,0.8880208333333334,8.039665970772443,0.7118997912317327,7702,33,0.03444676409185804,6497.94
Organic Search,20250224,766,930,677,84.50322580645161,0.8838120104438643,8.159139784946236,0.7279569892473118,7588,51,0.04408602150537634,11456.2
Organic Search,20250304,765,934,691,90.8340471092077,0.9032679738562092,7.910064239828694,0.7398286937901499,7388,39,0.03747323340471092,10382.5
Organic Search,20250328,762,957,619,75.84012539184953,0.8123359580052494,7.563218390804598,0.6468129571577848,7238,46,0.02821316614420063,8713.8
Organic Search,20250226,759,965,682,77.73367875647668,0.8985507246376812,7.938860103626943,0.7067357512953368,7661,53,0.04248704663212435,16498.23
Direct,20250109,758,849,498,43.12485276796231,0.6569920844327177,7.939929328621908,0.5865724381625441,6741,23,0.020023557126030624,4047.28
Organic Search,20250311,758,921,678,75.71552660152008,0.8944591029023746,8.006514657980455,0.7361563517915309,7374,39,0.038002171552660155,9857.67
Direct,20250125,757,831,407,39.7352587244284,0.5376486129458389,7.043321299638989,0.4897713598074609,5853,17,0.02045728038507822,3797.09
Direct,20250302,757,851,483,47.26909518213866,0.6380449141347424,6.695652173913044,0.5675675675675675,5698,29,0.02937720329024677,8449.55
Direct,20250205,755,851,546,69.40775558166862,0.7231788079470198,8.670975323149236,0.6415981198589894,7379,35,0.03760282021151586,16200
Direct,20250222,755,871,537,60.78989667049368,0.7112582781456953,7.777267508610792,0.616532721010333,6774,21,0.022962112514351322,4826.1
Direct,20250221,754,861,512,53.818815331010455,0.6790450928381963,7.386759581881533,0.59465737514518,6360,33,0.0313588850174216,9266.19
Direct,20250323,754,844,505,46.073459715639814,0.669761273209549,6.9454976303317535,0.5983412322274881,5862,13,0.015402843601895734,2097.63
Organic Search,20250327,754,936,658,69.88568376068376,0.8726790450928382,7.208333333333333,0.7029914529914529,6747,23,0.023504273504273504,9299.07
Organic Search,20250319,752,927,643,84.13807982740022,0.8550531914893617,7.944983818770226,0.6936353829557713,7365,42,0.036677454153182305,14628.38
Organic Search,20250317,751,905,670,79.56243093922652,0.8921438082556591,7.96353591160221,0.7403314917127072,7207,29,0.030939226519337018,6044.38
Organic Search,20250321,749,929,657,65.49623250807319,0.87716955941255,7.433799784714747,0.7072120559741658,6906,41,0.03659849300322928,13595.87
Direct,20250106,748,838,473,45.39976133651551,0.6323529411764706,7.779236276849642,0.5644391408114559,6519,31,0.032219570405727926,7509.43
Organic Search,20250314,745,968,704,68.31714876033058,0.9449664429530201,7.440082644628099,0.7272727272727273,7202,40,0.040289256198347105,11516.62
Direct,20250118,744,829,418,41.81302774427021,0.5618279569892473,7.249698431845597,0.5042219541616405,6010,21,0.024125452352231604,4692.75
Direct,20250113,743,830,480,52.78433734939759,0.6460296096904441,7.790361445783133,0.5783132530120482,6466,27,0.03132530120481928,9949.99
Direct,20250112,739,817,466,49.11750305997552,0.6305818673883626,7.730722154222766,0.5703794369645043,6316,24,0.025703794369645042,5937.27
Direct,20250124,739,845,494,52.00828402366864,0.6684709066305818,8.195266272189349,0.5846153846153846,6925,35,0.03431952662721893,22734.64
Direct,20250220,738,835,522,65.68862275449102,0.7073170731707317,8.408383233532934,0.6251497005988024,7021,24,0.026347305389221556,4247.36
Direct,20250309,737,820,562,52.62317073170732,0.762550881953867,8.089024390243903,0.6853658536585366,6633,23,0.026829268292682926,5207.04
Direct,20250115,734,818,512,55.377750611246945,0.6975476839237057,8.539119804400977,0.6259168704156479,6985,32,0.039119804400977995,7468.72
Organic Search,20250213,728,900,672,84.68666666666667,0.9230769230769231,8.525555555555556,0.7466666666666667,7673,34,0.03333333333333333,6200.7
Organic Search,20250325,727,894,651,82.45413870246085,0.8954607977991746,7.977628635346756,0.7281879194630873,7132,48,0.040268456375838924,11521.99
Organic Search,20250211,724,887,652,94.93010146561443,0.9005524861878453,8.676437429537767,0.7350620067643743,7696,32,0.030439684329199548,8370.74
Direct,20250329,720,813,503,50.95571955719557,0.6986111111111111,7.126691266912669,0.6186961869618696,5794,36,0.04059040590405904,8928.87
Organic Search,20250326,716,892,609,72.20739910313901,0.8505586592178771,7.12780269058296,0.6827354260089686,6358,39,0.03587443946188341,15223.61
Direct,20250108,711,813,499,63.19680196801968,0.7018284106891702,8.628536285362854,0.6137761377613776,7015,31,0.03444034440344403,10490.14
Direct,20250119,710,799,412,46.846057571964955,0.5802816901408451,7.5632040050062574,0.5156445556946183,6043,16,0.01877346683354193,12367.06
Organic Search,20250305,706,886,648,89.46839729119638,0.9178470254957507,8.311512415349886,0.7313769751693002,7364,36,0.033860045146726865,15522.47
Direct,20250224,704,792,486,60.148989898989896,0.6903409090909091,7.700757575757576,0.6136363636363636,6099,24,0.025252525252525252,8497.714
Direct,20250212,702,795,530,65.98993710691823,0.7549857549857549,8.90062893081761,0.6666666666666666,7076,27,0.033962264150943396,6314.02
Organic Search,20250227,702,878,620,79.63667425968109,0.8831908831908832,7.712984054669704,0.7061503416856492,6772,34,0.03189066059225513,8762.72
Organic Search,20250210,700,858,616,76.38228438228438,0.88,8.082750582750583,0.717948717948718,6935,29,0.029137529137529136,9036.42
Organic Search,20250214,699,914,642,66.27899343544858,0.9184549356223176,7.401531728665208,0.7024070021881839,6765,29,0.030634573304157548,6708.24
Organic Search,20250220,689,866,625,78.32217090069284,0.9071117561683599,8.273672055427252,0.7217090069284064,7165,26,0.028868360277136258,9333.19
Direct,20250121,688,765,456,53.801307189542484,0.6627906976744186,8.159477124183006,0.596078431372549,6242,30,0.03529411764705882,5522.16
Direct,20250105,686,748,501,53.25668449197861,0.7303206997084548,8.667112299465241,0.6697860962566845,6483,12,0.016042780748663103,2936.19
Direct,20250215,684,766,483,56.20365535248042,0.706140350877193,7.796344647519582,0.6305483028720626,5972,22,0.02610966057441253,9692.42
Organic Search,20250128,682,829,603,70.10856453558505,0.8841642228739003,8.147165259348613,0.7273823884197829,6754,32,0.033775633293124246,11455.91
Organic Search,20250219,682,874,625,76.59153318077803,0.9164222873900293,8.207093821510297,0.7151029748283753,7173,37,0.03775743707093822,11874.45
Unassigned,20250329,682,654,60,73.75535168195718,0.08797653958944282,7.284403669724771,0.09174311926605505,4764,1,0.0015290519877675841,1190
Direct,20250301,681,774,480,46.61886304909561,0.7048458149779736,7.055555555555555,0.6201550387596899,5461,16,0.01808785529715762,5930.18
Direct,20250202,678,746,415,61.025469168900806,0.612094395280236,8.0656836461126,0.5563002680965148,6017,18,0.024128686327077747,5540.04
Organic Search,20250218,674,868,621,75.84562211981567,0.9213649851632048,8.107142857142858,0.7154377880184332,7037,28,0.027649769585253458,5268.7
Organic Search,20250203,665,812,591,76.96551724137932,0.8887218045112782,8.201970443349754,0.7278325123152709,6660,21,0.02586206896551724,5446.83
Direct,20250128,658,754,449,51.322281167108756,0.682370820668693,8.168435013262599,0.5954907161803713,6159,32,0.03713527851458886,9741.54
Organic Search,20250114,656,819,575,84.81440781440782,0.8765243902439024,8.38949938949939,0.702075702075702,6871,36,0.03785103785103785,14864.34
Organic Search,20250206,656,839,583,76.39928486293206,0.8887195121951219,8.201430274135877,0.6948748510131109,6881,27,0.028605482717520857,15156.94
Direct,20250116,654,788,438,58.765228426395936,0.6697247706422018,7.782994923857868,0.5558375634517766,6133,43,0.044416243654822336,13213.85
Organic Search,20250217,653,852,613,85.75704225352112,0.9387442572741195,8.805164319248826,0.7194835680751174,7502,38,0.03755868544600939,12738.2475
Organic Search,20250329,652,825,567,79.71515151515152,0.8696319018404908,7.761212121212121,0.6872727272727273,6403,33,0.03636363636363636,7536.74
Direct,20250316,651,760,498,58.501315789473686,0.7649769585253456,8.228947368421053,0.6552631578947369,6254,21,0.025,5133.87
Organic Search,20250212,649,825,601,82.34666666666666,0.926040061633282,8.664242424242424,0.7284848484848485,7148,39,0.03878787878787879,11974.89
Unassigned,20250219,648,701,77,5.626248216833096,0.11882716049382716,3.2867332382310983,0.10984308131241084,2304,0,0,0
Organic Search,20250113,643,783,576,81.2771392081737,0.895800933125972,7.776500638569604,0.735632183908046,6089,28,0.03065134099616858,15373.6
Direct,20250209,640,716,399,65.48743016759776,0.6234375,8.378491620111731,0.5572625698324022,5999,23,0.03212290502793296,5708.71
Paid Search,20250222,640,743,392,38.636608344549124,0.6125,5.528936742934051,0.5275908479138627,4108,15,0.018842530282637954,3101.08
Organic Search,20250115,639,788,567,80.3261421319797,0.8873239436619719,8.064720812182742,0.7195431472081218,6355,35,0.031725888324873094,19432.84
Organic Search,20250315,639,800,561,72.80375,0.8779342723004695,7.8925,0.70125,6314,26,0.03125,7773.81
Organic Search,20250330,639,777,546,81.03088803088804,0.8544600938967136,7.773487773487774,0.7027027027027027,6040,36,0.03474903474903475,6498.94
Organic Search,20250205,638,804,574,65.84328358208955,0.8996865203761756,7.611940298507463,0.7139303482587065,6120,28,0.026119402985074626,20918.46
Organic Search,20250221,637,820,588,76.50365853658536,0.9230769230769231,8.018292682926829,0.7170731707317073,6575,21,0.025609756097560974,5655.7
Organic Search,20250301,632,779,583,96.83825417201541,0.9224683544303798,9.13992297817715,0.748395378690629,7120,36,0.038510911424903725,8408.57
Direct,20250208,631,700,451,66.39142857142858,0.7147385103011094,8.531428571428572,0.6442857142857142,5972,20,0.02857142857142857,6211.76
Organic Search,20250116,631,775,585,90.39096774193548,0.9270998415213946,8.605161290322581,0.7548387096774194,6669,32,0.03483870967741935,6549.28
Organic Search,20250117,631,776,546,71.13273195876289,0.8652931854199684,8.123711340206185,0.7036082474226805,6304,31,0.03221649484536082,6984.39
Unassigned,20250308,630,691,71,6.3907380607814765,0.1126984126984127,3.2836468885672936,0.10274963820549927,2269,1,0.001447178002894356,94.94
Organic Search,20250127,629,781,562,76.38796414852753,0.8934817170111288,7.9487836107554415,0.7195902688860435,6208,18,0.023047375160051217,4150.42
Organic Search,20250121,627,774,585,80.88630490956072,0.9330143540669856,8.859173126614987,0.7558139534883721,6857,20,0.02454780361757106,4172.58
Organic Search,20250204,627,774,566,72.12919896640827,0.9027113237639554,8.105943152454781,0.7312661498708011,6274,19,0.02454780361757106,4048.82
Organic Search,20250131,626,787,558,80.39135959339264,0.8913738019169329,8.70266836086404,0.7090216010165185,6849,37,0.03939008894536213,13308.3175
Organic Search,20250107,624,773,553,85.6248382923674,0.8862179487179487,8.940491591203104,0.7153945666235446,6911,40,0.03234152652005175,15837.44
Organic Search,20250123,623,769,564,77.83094928478543,0.9052969502407705,8.2925877763329,0.7334200260078023,6377,24,0.02600780234070221,4665.635
Organic Search,20250122,617,758,570,77.21240105540898,0.9238249594813615,8.54089709762533,0.7519788918205804,6474,38,0.03562005277044855,15157.88
Organic Search,20250323,617,750,545,87.91333333333333,0.8833063209076175,8.609333333333334,0.7266666666666667,6457,38,0.048,10248.85
Organic Search,20250322,612,748,525,84.16042780748663,0.8578431372549019,7.8088235294117645,0.7018716577540107,5841,33,0.040106951871657755,7720.12
Organic Search,20250207,607,772,561,77.66968911917098,0.9242174629324547,8.1139896373057,0.7266839378238342,6264,35,0.03626943005181347,14894.45
Organic Search,20250302,600,738,510,73.96070460704607,0.85,7.7588075880758804,0.6910569105691057,5726,29,0.036585365853658534,11330.44
Organic Search,20250110,599,751,520,70.39414114513981,0.8681135225375626,8.030625832223702,0.6924101198402131,6031,29,0.03595206391478029,9930.31
Unassigned,20250310,598,671,66,5.377049180327869,0.11036789297658862,3.248882265275708,0.09836065573770492,2180,1,0.0014903129657228018,119.96
Direct,20250107,597,682,409,56.26392961876833,0.6850921273031826,7.9985337243401755,0.5997067448680352,5455,25,0.030791788856304986,5356.51
Organic Search,20250106,596,734,524,89.35013623978202,0.8791946308724832,9.525885558583106,0.7138964577656676,6992,33,0.04087193460490463,10009.15
Organic Search,20250129,592,729,518,78.15089163237312,0.875,7.960219478737997,0.710562414266118,5803,26,0.027434842249657063,11118.56
Organic Search,20250309,589,736,526,80.29891304347827,0.8930390492359932,8.610054347826088,0.7146739130434783,6337,34,0.03940217391304348,9980.07
Organic Search,20250102,588,756,532,81.51719576719577,0.9047619047619048,8.392857142857142,0.7037037037037037,6345,26,0.03306878306878307,12577.56
Unassigned,20250206,588,651,83,4.631336405529954,0.141156462585034,3.241167434715822,0.12749615975422426,2110,2,0.0030721966205837174,797
Unassigned,20250207,588,641,74,9.294851794071763,0.12585034013605442,3.221528861154446,0.11544461778471139,2065,1,0.0015600624024961,119
Organic Search,20250316,584,739,516,76.07171853856563,0.8835616438356164,8.035182679296346,0.6982408660351827,5938,22,0.028416779431664412,5627.73
Unassigned,20250303,584,619,71,6.823909531502423,0.12157534246575342,3.405492730210016,0.1147011308562197,2108,1,0.0016155088852988692,298
Organic Search,20250108,580,739,507,88.2787550744249,0.8741379310344828,9.043301759133964,0.6860622462787551,6683,38,0.03924221921515562,12956.82
Unassigned,20250209,578,623,62,3.5714285714285716,0.10726643598615918,3.1701444622792936,0.09951845906902086,1975,0,0,0
Organic Search,20250109,571,688,492,85.60174418604652,0.861646234676007,8.220930232558139,0.7151162790697675,5656,29,0.03343023255813953,14991.49
Organic Search,20250216,570,710,502,75.53661971830986,0.8807017543859649,8.45774647887324,0.7070422535211267,6005,31,0.038028169014084505,9585.2
Organic Search,20250130,569,703,517,74.7709815078236,0.9086115992970123,7.8193456614509245,0.7354196301564723,5497,14,0.017069701280227598,3095.83
Direct,20250101,566,621,306,38.75845410628019,0.5406360424028268,7.038647342995169,0.4927536231884058,4371,15,0.02254428341384863,2562.56
Unassigned,20250218,565,608,91,5.046052631578948,0.16106194690265488,3.236842105263158,0.14967105263157895,1968,0,0,0
Organic Search,20250124,562,707,505,70.61810466760961,0.8985765124555161,8.466760961810467,0.7142857142857143,5986,21,0.02545968882602546,4880.5
Organic Search,20250103,555,684,493,82.44736842105263,0.8882882882882883,8.198830409356725,0.7207602339181286,5608,22,0.027777777777777776,7650.71
Organic Search,20250308,555,716,493,70.72765363128492,0.8882882882882883,7.648044692737431,0.6885474860335196,5476,22,0.029329608938547486,6528.07
Direct,20250122,554,637,369,44.88226059654631,0.6660649819494585,7.56828885400314,0.5792778649921507,4821,16,0.023547880690737835,4070.75
Unassigned,20250205,553,615,87,6.03739837398374,0.15732368896925858,3.465040650406504,0.14146341463414633,2131,0,0,0
Organic Search,20250112,552,667,481,81.05397301349325,0.8713768115942029,7.7901049475262365,0.7211394302848576,5196,22,0.026986506746626688,5400.05
Unassigned,20250208,550,602,81,6.774086378737541,0.14727272727272728,3.3122923588039868,0.1345514950166113,1994,2,0.0033222591362126247,586.29
Organic Search,20250222,544,661,500,86.53101361573374,0.9191176470588235,8.007564296520423,0.75642965204236,5293,34,0.049924357034795766,10063.44
Direct,20250104,533,599,321,47.45742904841402,0.6022514071294559,7.086811352253756,0.5358931552587646,4245,14,0.02337228714524207,6286.97
Organic Search,20250120,533,653,468,72.27258805513017,0.8780487804878049,8.401225114854517,0.7166921898928025,5486,19,0.02909647779479326,4169.36
Organic Search,20250223,531,657,479,81.15829528158295,0.9020715630885122,8.133942161339421,0.7290715372907154,5344,26,0.0350076103500761,7074.42
Organic Search,20250215,524,677,471,67.8301329394387,0.898854961832061,7.800590841949778,0.6957163958641064,5281,11,0.01624815361890694,2923
Unassigned,20250204,524,581,85,9.805507745266782,0.16221374045801526,3.5903614457831323,0.14629948364888123,2086,0,0,0
Unassigned,20250201,523,498,60,84.55421686746988,0.1147227533460803,8.034136546184738,0.12048192771084337,4001,1,0.002008032128514056,283.7
Unassigned,20250328,517,570,48,4.933333333333334,0.09284332688588008,3.1789473684210527,0.08421052631578947,1812,3,0.005263157894736842,512.95
Unassigned,20250330,516,571,55,5.618213660245184,0.1065891472868217,3.297723292469352,0.09632224168126094,1883,0,0,0
Unassigned,20250331,514,574,62,9.777003484320558,0.12062256809338522,3.3710801393728222,0.10801393728222997,1935,2,0.003484320557491289,541.91
Paid Search,20250221,513,619,389,55.368336025848144,0.7582846003898636,6.702746365105008,0.6284329563812601,4149,19,0.029079159935379646,3745.8
Unassigned,20250312,508,556,58,9.266187050359711,0.1141732283464567,3.29136690647482,0.10431654676258993,1830,5,0.00539568345323741,1587.72
Organic Search,20250111,499,592,431,79.64864864864865,0.8637274549098196,7.756756756756757,0.7280405405405406,4592,19,0.028716216216216218,3352.05
Organic Search,20250119,499,604,418,67.29966887417218,0.8376753507014028,8.033112582781458,0.6920529801324503,4852,28,0.033112582781456956,6559.08
Organic Search,20250201,497,612,436,73.22712418300654,0.8772635814889336,8.0359477124183,0.7124183006535948,4918,21,0.026143790849673203,4732.03
Organic Search,20250202,486,600,431,80.40833333333333,0.8868312757201646,8.781666666666666,0.7183333333333334,5269,20,0.03333333333333333,6380.45
Organic Search,20250208,481,608,426,75.32894736842105,0.8856548856548857,7.8930921052631575,0.7006578947368421,4799,19,0.02631578947368421,5244.32
Unassigned,20250203,475,521,63,4.696737044145873,0.13263157894736843,3.272552783109405,0.12092130518234165,1705,1,0.0019193857965451055,579.9
Organic Search,20250126,471,585,415,78.76068376068376,0.881104033970276,8.237606837606837,0.7094017094017094,4819,19,0.02735042735042735,6033.8
Organic Search,20250118,465,577,418,67.82495667244368,0.8989247311827957,8.504332755632582,0.7244367417677643,4907,14,0.024263431542461005,2424.2
Unassigned,20250319,464,507,61,13.652859960552268,0.1314655172413793,3.4694280078895465,0.1203155818540434,1759,1,0.0019723865877712033,250.2
Organic Search,20250105,459,566,398,80.80035335689045,0.8671023965141612,8.650176678445229,0.7031802120141343,4896,25,0.04063604240282685,7381.49
Unassigned,20250202,459,507,55,5.333333333333333,0.11982570806100218,3.1972386587771204,0.10848126232741617,1621,0,0,0
Unassigned,20250317,456,510,49,10.170588235294117,0.1074561403508772,3.319607843137255,0.09607843137254903,1693,2,0.00392156862745098,540.29
Unassigned,20250309,451,500,57,5.302,0.12638580931263857,3.258,0.114,1629,0,0,0
Unassigned,20250320,451,490,53,10.242857142857142,0.11751662971175167,3.479591836734694,0.10816326530612246,1705,2,0.004081632653061225,323.82
Organic Search,20250125,445,564,382,74.36524822695036,0.8584269662921349,8.328014184397164,0.6773049645390071,4697,17,0.030141843971631204,4526.86
Unassigned,20250327,445,505,70,10.780198019801981,0.15730337078651685,3.4673267326732673,0.13861386138613863,1751,2,0.0039603960396039604,494
Organic Search,20250209,443,579,425,95.8307426597582,0.9593679458239278,8.791018998272884,0.7340241796200345,5090,27,0.037996545768566495,8001.25
Unassigned,20250321,443,482,52,9.309128630705395,0.11738148984198646,3.4356846473029043,0.1078838174273859,1656,1,0.002074688796680498,129
Unassigned,20250323,435,472,65,11.03177966101695,0.14942528735632185,3.5572033898305087,0.13771186440677965,1679,5,0.006355932203389831,734.93
Paid Search,20250321,434,572,353,58.04195804195804,0.8133640552995391,7.804195804195804,0.6171328671328671,4464,23,0.03496503496503497,8570.9
Paid Search,20250323,434,556,356,76.60791366906474,0.8202764976958525,7.953237410071942,0.6402877697841727,4422,27,0.044964028776978415,6423.93
Unassigned,20250210,433,478,80,13.01673640167364,0.18475750577367206,3.5418410041841004,0.16736401673640167,1693,3,0.006276150627615063,310.08
Paid Search,20250328,432,556,352,64.61151079136691,0.8148148148148148,7.235611510791367,0.6330935251798561,4023,24,0.039568345323741004,4943.45
Paid Search,20250214,431,533,347,50.21951219512195,0.8051044083526682,6.98686679174484,0.651031894934334,3724,15,0.028142589118198873,2098.83
Unassigned,20250316,430,469,41,11.925373134328359,0.09534883720930233,3.398720682302772,0.08742004264392324,1594,3,0.0042643923240938165,761.37
Unassigned,20250318,428,467,42,10.194860813704496,0.09813084112149532,3.2826552462526766,0.08993576017130621,1533,4,0.006423982869379015,826.06
Unassigned,20250326,428,471,58,8.995753715498939,0.13551401869158877,3.186836518046709,0.12314225053078556,1501,0,0,0
Unassigned,20250311,426,483,68,10.215320910973086,0.1596244131455399,3.331262939958592,0.14078674948240166,1609,2,0.004140786749482402,964.96
Unassigned,20250325,426,471,47,12.29723991507431,0.11032863849765258,3.316348195329087,0.09978768577494693,1562,2,0.004246284501061571,439
Unassigned,20250307,424,461,44,4.908893709327549,0.10377358490566038,3.284164859002169,0.09544468546637744,1514,1,0.0021691973969631237,179
Organic Search,20250104,423,533,361,78.08818011257036,0.8534278959810875,7.861163227016886,0.6772983114446529,4190,23,0.03564727954971857,4965.35
Unassigned,20250304,422,454,56,11.883259911894273,0.13270142180094788,3.447136563876652,0.12334801762114538,1565,2,0.004405286343612335,1253.74
Unassigned,20250302,420,452,132,43.915929203539825,0.3142857142857143,5.732300884955753,0.2920353982300885,2591,2,0.004424778761061947,471.8
Unassigned,20250313,420,465,59,11.212903225806452,0.14047619047619048,3.2451612903225806,0.12688172043010754,1509,0,0,0
Unassigned,20250324,418,467,49,6.997858672376874,0.11722488038277512,3.3618843683083512,0.10492505353319058,1570,2,0.004282655246252677,190
Unassigned,20250322,416,456,39,8.385964912280702,0.09375,3.307017543859649,0.08552631578947369,1508,3,0.0021929824561403508,1071
Paid Search,20250314,414,521,337,63.17850287907869,0.8140096618357487,7.333973128598848,0.6468330134357005,3821,22,0.03838771593090211,4136.04
Unassigned,20250314,414,447,64,8.257270693512304,0.15458937198067632,3.3288590604026846,0.14317673378076062,1488,1,0.0022371364653243847,109
Organic Search,20250101,408,542,350,64.26752767527675,0.8578431372549019,7.282287822878229,0.6457564575645757,3947,9,0.016605166051660517,1862.98
