# ----------------------------------------
# Traffic acquisition: Session Updated Channel Group
# Account: MyPlace GA4
# Property: My Place Hotels of America (GA4)
# ----------------------------------------
# 
# All Users
# Start date: 20250401
# End date: 20250630
Session Updated Channel Group,Date,Active users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per active user,Events per session,Engagement rate,Event count,Key events,Session key event rate,Total revenue
Property WiFi    ,20250606,1826,1960,191,3.5198979591836737,0.10460021905805038,3.0846938775510204,0.09744897959183674,6046,0,0,0
Property WiFi    ,20250626,1826,2023,175,4.508156203657934,0.09583789704271632,3.0756302521008405,0.08650519031141868,6222,0,0,0
Property WiFi    ,20250617,1804,2000,197,4.3725,0.10920177383592018,3.0895,0.0985,6179,1,0.0005,1101
Property WiFi    ,20250609,1770,1936,204,4.645661157024794,0.1152542372881356,3.052169421487603,0.10537190082644628,5909,0,0,0
Referral,20250529,1764,1776,75,3.786599099099099,0.04251700680272109,3.318130630630631,0.04222972972972973,5893,4,0.0016891891891891893,9726.85
Property WiFi    ,20250425,1743,1858,190,4.0931108719052745,0.10900745840504876,3.121097954790097,0.10226049515608181,5799,0,0,0
Property WiFi    ,20250426,1737,1849,161,3.4040021633315307,0.09268854346574554,3.0767982693347755,0.08707409410492158,5689,1,0.0005408328826392645,418
Property WiFi    ,20250622,1734,1857,188,2.953688745288099,0.10841983852364476,3.109316101238557,0.10123855681206247,5774,0,0,0
Property WiFi    ,20250523,1729,1853,166,4.247706422018348,0.09600925390399075,3.090124123043713,0.08958445763626552,5726,1,0.0005396654074473826,417
Property WiFi    ,20250502,1726,1853,202,4.924986508364814,0.11703360370799537,3.140852671343767,0.1090124123043713,5820,0,0,0
Property WiFi    ,20250616,1721,1893,205,5.217643951399895,0.11911679256246369,3.1114632857897515,0.10829371368198626,5890,0,0,0
Property WiFi    ,20250603,1702,1881,206,4.182881446039341,0.12103407755581669,3.093035619351409,0.10951621477937268,5818,0,0,0
Property WiFi    ,20250412,1699,1816,136,2.717511013215859,0.08004708652148322,3.076541850220264,0.07488986784140969,5587,2,0.0011013215859030838,487.5
Property WiFi    ,20250531,1699,1815,151,2.727272727272727,0.088875809299588,3.0892561983471074,0.08319559228650138,5607,0,0,0
Property WiFi    ,20250604,1691,1868,199,4.79710920770878,0.11768184506209343,3.0497858672376874,0.10653104925053533,5697,0,0,0
Property WiFi    ,20250629,1683,1834,185,3.104689203925845,0.10992275698158051,3.053980370774264,0.10087241003271538,5601,0,0,0
Property WiFi    ,20250530,1679,1804,183,8.335365853658537,0.10899344848123883,3.0809312638580932,0.10144124168514412,5558,0,0,0
Property WiFi    ,20250404,1675,1808,185,3.3180309734513274,0.11044776119402985,3.085730088495575,0.10232300884955753,5579,1,0.0005530973451327434,258.98
Property WiFi    ,20250608,1650,1797,163,3.7440178074568724,0.09878787878787879,3.047301057317752,0.09070673344462994,5476,0,0,0
Property WiFi    ,20250602,1645,1817,201,5.10126582278481,0.12218844984802432,3.1238304898183817,0.11062190423775455,5676,0,0,0
Property WiFi    ,20250605,1639,1793,181,3.62297824874512,0.11043319097010372,3.0619074177356387,0.10094813162297825,5490,0,0,0
Property WiFi    ,20250519,1638,1813,184,3.6094870380584667,0.11233211233211234,3.093215664644236,0.1014892443463872,5608,1,0.0005515719801434088,100.8
Property WiFi    ,20250509,1635,1778,172,4.7637795275590555,0.10519877675840979,3.1203599550056245,0.09673790776152981,5548,0,0,0
Property WiFi    ,20250615,1626,1779,173,3.9702079820123664,0.10639606396063961,3.106239460370995,0.09724564362001124,5526,0,0,0
Property WiFi    ,20250630,1624,1812,188,2.9376379690949226,0.11576354679802955,3.052980132450331,0.10375275938189846,5532,0,0,0
Property WiFi    ,20250503,1622,1749,130,2.7530017152658663,0.08014796547472257,3.0657518582046883,0.07432818753573471,5362,0,0,0
Referral,20250416,1620,1633,68,3.5701163502755664,0.04197530864197531,3.261481935088794,0.041641151255358236,5326,1,0.000612369871402327,233.71
Property WiFi    ,20250424,1617,1767,181,5.013016411997736,0.11193568336425479,3.0939445387662707,0.10243350311262026,5467,1,0.0005659309564233164,197.1
Property WiFi    ,20250522,1614,1773,178,3.315284827975183,0.11028500619578686,3.066553863508178,0.10039481105470953,5437,0,0,0
Property WiFi    ,20250513,1605,1751,203,4.1896059394631635,0.1264797507788162,3.130782410051399,0.11593375214163336,5482,0,0,0
Property WiFi    ,20250514,1604,1788,179,4.502237136465324,0.11159600997506235,3.0503355704697985,0.10011185682326622,5454,1,0.0005592841163310962,707.45
Property WiFi    ,20250518,1592,1742,151,3.6865671641791047,0.09484924623115577,3.071756601607348,0.08668197474167623,5351,0,0,0
Property WiFi    ,20250508,1581,1766,189,4.408267270668176,0.11954459203036052,3.0753114382785958,0.10702151755379388,5431,1,0.0005662514156285391,270
Property WiFi    ,20250520,1578,1766,210,5.168742921857304,0.13307984790874525,3.105889014722537,0.11891279728199321,5485,0,0,0
Property WiFi    ,20250405,1574,1690,147,3.237869822485207,0.09339263024142312,3.085207100591716,0.08698224852071006,5214,0,0,0
Property WiFi    ,20250410,1574,1707,182,3.9601640304628,0.1156289707750953,3.0562390158172232,0.10661980082015231,5217,0,0,0
Property WiFi    ,20250403,1562,1704,166,4.202464788732394,0.10627400768245839,3.0933098591549295,0.09741784037558686,5271,1,0.0005868544600938967,114
Property WiFi    ,20250510,1559,1695,151,3.911504424778761,0.09685695958948044,3.1315634218289086,0.08908554572271386,5308,0,0,0
Property WiFi    ,20250416,1536,1683,153,3.4563279857397506,0.099609375,3.0707070707070705,0.09090909090909091,5168,0,0,0
Property WiFi    ,20250525,1530,1651,156,3.9939430648092067,0.10196078431372549,3.0890369473046637,0.09448818897637795,5100,0,0,0
Property WiFi    ,20250408,1517,1669,175,3.1132414619532653,0.11535926170072512,3.085680047932894,0.1048532055122828,5150,0,0,0
Property WiFi    ,20250527,1510,1666,172,3.5252100840336134,0.11390728476821192,3.0642256902761105,0.10324129651860744,5105,1,0.0006002400960384153,2023
Referral,20250604,1509,1530,45,2.8372549019607844,0.02982107355864811,3.2300653594771243,0.029411764705882353,4942,2,0.00130718954248366,2311
Property WiFi    ,20250414,1507,1666,151,3.599639855942377,0.10019907100199071,3.0672268907563027,0.09063625450180073,5110,0,0,0
Property WiFi    ,20250521,1506,1664,172,3.9068509615384617,0.11420982735723771,3.0631009615384617,0.10336538461538461,5097,0,0,0
Property WiFi    ,20250417,1504,1658,136,2.899276236429433,0.09042553191489362,3.065741857659831,0.08202653799758745,5083,1,0.0006031363088057901,169.92
Property WiFi    ,20250529,1501,1654,175,3.6874244256348248,0.11658894070619587,3.117896009673519,0.10580411124546554,5157,1,0.0006045949214026602,1386
Property WiFi    ,20250418,1496,1607,148,3.5276913503422525,0.09893048128342247,3.0802738021157436,0.09209707529558182,4950,0,0,0
Referral,20250531,1496,1505,36,1.7853820598006644,0.02406417112299465,3.13687707641196,0.023920265780730896,4721,2,0.000664451827242525,309.44
Referral,20250530,1494,1503,54,3.483699268130406,0.03614457831325301,3.2295409181636727,0.03592814371257485,4854,4,0.001996007984031936,2735.69
Property WiFi    ,20250507,1483,1662,165,3.1263537906137184,0.1112609575185435,3.0216606498194944,0.09927797833935018,5022,0,0,0
Property WiFi    ,20250512,1478,1643,185,4.61472915398661,0.12516914749661706,3.090687766281193,0.11259890444309191,5078,1,0.0006086427267194157,101
Property WiFi    ,20250413,1473,1599,145,3.6322701688555346,0.09843856076035302,3.050656660412758,0.0906816760475297,4878,0,0,0
Property WiFi    ,20250505,1473,1625,162,3.5403076923076924,0.109979633401222,3.0584615384615383,0.09969230769230769,4970,0,0,0
Property WiFi    ,20250415,1470,1625,161,4.775384615384615,0.10952380952380952,3.0566153846153847,0.09907692307692308,4967,0,0,0
Property WiFi    ,20250423,1462,1631,167,4.0925812385039855,0.11422708618331054,3.0674432863274066,0.10239117106069896,5003,2,0.0006131207847946045,1050
Referral,20250607,1462,1482,64,5.779352226720648,0.04377564979480164,3.299595141700405,0.043184885290148446,4890,7,0.004048582995951417,2825.09
Property WiFi    ,20250528,1456,1599,160,4.1213258286429015,0.10989010989010989,3.020637898686679,0.10006253908692933,4830,1,0.0006253908692933083,209
Direct,20250602,1454,1579,904,45.73147561747942,0.6217331499312242,6.742241925269158,0.5725142495250158,10646,30,0.01773274224192527,7310.4
Property WiFi    ,20250506,1451,1617,171,5.338280766852195,0.11784975878704342,3.0395794681508965,0.10575139146567718,4915,0,0,0
Property WiFi    ,20250402,1427,1598,156,3.346683354192741,0.10932025227750526,3.0244055068836047,0.09762202753441802,4833,0,0,0
Property WiFi    ,20250401,1419,1571,152,3.476766390833864,0.10711768851303735,3.030553787396563,0.0967536600891152,4761,0,0,0
Property WiFi    ,20250422,1418,1544,144,2.8737046632124352,0.10155148095909731,3.0563471502590676,0.09326424870466321,4719,0,0,0
Referral,20250603,1416,1441,64,6.011103400416378,0.04519774011299435,3.4052741151977792,0.04441360166551006,4907,7,0.004857737682165163,1381.97
Property WiFi    ,20250601,1415,1554,135,2.6254826254826256,0.09540636042402827,3.072715572715573,0.08687258687258688,4775,0,0,0
Property WiFi    ,20250409,1414,1577,158,3.7260621433100822,0.11173974540311174,3.057704502219404,0.10019023462270134,4822,0,0,0
Property WiFi    ,20250407,1407,1553,150,3.9278815196394077,0.10660980810234541,3.069542820347714,0.09658725048293625,4767,2,0.00128783000643915,713
Property WiFi    ,20250430,1402,1593,175,3.7947269303201505,0.12482168330955777,3.0376647834274952,0.1098556183301946,4839,0,0,0
Property WiFi    ,20250428,1400,1583,169,3.352495262160455,0.12071428571428572,3.0739102969046117,0.10675931775110549,4866,0,0,0
Property WiFi    ,20250501,1395,1548,151,3.1098191214470283,0.1082437275985663,3.0742894056847545,0.09754521963824289,4759,0,0,0
Property WiFi    ,20250421,1387,1523,134,2.982928430728825,0.0966113914924297,3.0551543007222586,0.08798424162836507,4653,0,0,0
Referral,20250415,1385,1407,65,5.321250888415068,0.04693140794223827,3.322672352523099,0.04619758351101635,4675,5,0.0021321961620469083,583.64
Property WiFi    ,20250429,1377,1575,165,3.8336507936507935,0.11982570806100218,3.026666666666667,0.10476190476190476,4767,0,0,0
Property WiFi    ,20250406,1373,1522,131,3.5105124835742445,0.09541150764748725,3.0341655716162945,0.08607095926412615,4618,0,0,0
Property WiFi    ,20250504,1373,1490,145,4.135570469798657,0.1056081573197378,3.0738255033557045,0.09731543624161074,4580,1,0.0006711409395973154,124
Referral,20250516,1370,1387,60,3.572458543619322,0.043795620437956206,3.286950252343187,0.043258832011535686,4559,1,0.0007209805335255948,113
Referral,20250528,1364,1387,79,5.164383561643835,0.05791788856304985,3.2963229992790195,0.05695746214852199,4572,5,0.002883922134102379,1308.2
Property WiFi    ,20250427,1354,1482,136,3.9946018893387314,0.10044313146233383,3.024966261808367,0.09176788124156546,4483,0,0,0
Property WiFi    ,20250526,1341,1456,149,4.864010989010989,0.1111111111111111,3.1339285714285716,0.10233516483516483,4563,0,0,0
Referral,20250608,1340,1360,40,4.081617647058824,0.029850746268656716,3.225,0.029411764705882353,4386,2,0.0014705882352941176,584
Referral,20250518,1339,1355,42,4.552767527675277,0.03136669156086632,3.2472324723247232,0.03099630996309963,4400,4,0.002952029520295203,807.96
Referral,20250515,1334,1352,44,2.1124260355029585,0.03298350824587706,3.1997041420118344,0.03254437869822485,4326,1,0.0007396449704142012,119.49
Property WiFi    ,20250419,1326,1407,117,2.9481165600568584,0.08823529411764706,3.099502487562189,0.08315565031982942,4361,0,0,0
Property WiFi    ,20250511,1319,1445,153,3.384083044982699,0.11599696739954511,3.0948096885813148,0.10588235294117647,4472,0,0,0
Referral,20250609,1299,1319,51,2.603487490523124,0.03926096997690531,3.2752084912812736,0.03866565579984837,4320,3,0.002274450341167551,437.93
Referral,20250606,1277,1289,53,5.408844065166796,0.04150352388410337,3.359968968192397,0.041117145073700546,4331,4,0.0031031807602792862,1004.47
Referral,20250527,1262,1287,59,5.200466200466201,0.04675118858954041,3.299145299145299,0.04584304584304584,4246,5,0.003885003885003885,754.32
Referral,20250605,1261,1279,61,4.248631743549648,0.04837430610626487,3.329945269741986,0.04769351055512119,4259,5,0.003909304143862392,1151.79
Direct,20250430,1249,1379,690,42.857142857142854,0.5524419535628503,6.784626540971718,0.5003625815808557,9356,28,0.018129079042784626,7390.8
Direct,20250603,1244,1408,865,46.44957386363637,0.6953376205787781,7.328125,0.6143465909090909,10318,42,0.026278409090909092,15765.44
Referral,20250614,1240,1245,26,0.9253012048192771,0.020967741935483872,3.134136546184739,0.020883534136546186,3902,1,0.0008032128514056225,421.9
Referral,20250612,1238,1255,37,1.6382470119521912,0.02988691437802908,3.2111553784860556,0.02948207171314741,4030,1,0.0007968127490039841,170.1
Direct,20250630,1232,1363,828,51.05282465150403,0.672077922077922,7.28980190755686,0.607483492296405,9936,31,0.02127659574468085,12527.89
Referral,20250517,1216,1236,42,4.014563106796117,0.03453947368421053,3.2726537216828477,0.03398058252427184,4045,3,0.0016181229773462784,956.99
Property WiFi    ,20250420,1211,1306,111,2.768759571209801,0.0916597853014038,3.076569678407351,0.08499234303215926,4018,2,0.0007656967840735069,834
Referral,20250520,1207,1235,57,5.040485829959514,0.04722452361226181,3.2842105263157895,0.046153846153846156,4056,4,0.0032388663967611335,602.34
Referral,20250512,1205,1235,67,6.725506072874494,0.05560165975103734,3.4469635627530364,0.05425101214574899,4257,9,0.006477732793522267,8037.16
Referral,20250509,1200,1220,61,4,0.050833333333333335,3.4885245901639346,0.05,4256,1,0.000819672131147541,107.54
Referral,20250521,1199,1230,61,5.1154471544715445,0.05087572977481234,3.31869918699187,0.04959349593495935,4082,6,0.004878048780487805,1462.07
Referral,20250508,1193,1212,43,1.8473597359735974,0.03604358759430008,3.198019801980198,0.03547854785478548,3876,0,0,0
Referral,20250519,1192,1220,81,8.701639344262295,0.06795302013422819,3.5213114754098362,0.06639344262295081,4296,14,0.009836065573770493,12179.98
Referral,20250601,1192,1202,41,3.784525790349418,0.034395973154362415,3.2171381031613975,0.03410981697171381,3867,3,0.0024958402662229617,1677.83
Referral,20250523,1183,1213,47,2.238252267106348,0.039729501267962805,3.1871393239901074,0.038746908491343775,3866,2,0.0016488046166529267,501.99
Referral,20250524,1182,1187,25,2.3984835720303286,0.021150592216582064,3.1339511373209774,0.02106149957877001,3720,1,0.0008424599831508003,600
Referral,20250522,1165,1194,51,3.9958123953098825,0.04377682403433476,3.399497487437186,0.04271356783919598,4059,3,0.002512562814070352,587.69
Referral,20250602,1164,1191,71,6.47774979009236,0.06099656357388316,3.5323257766582703,0.05961376994122586,4207,10,0.008396305625524769,2135.96
Referral,20250424,1158,1175,87,3.262978723404255,0.07512953367875648,3.287659574468085,0.07404255319148936,3863,5,0.00425531914893617,1268.26
Referral,20250412,1156,1167,41,2.3736075407026562,0.03546712802768166,3.2373607540702656,0.03513281919451585,3778,0,0,0
Referral,20250610,1156,1182,62,5.530456852791878,0.05363321799307959,3.4272419627749575,0.05245346869712352,4051,3,0.0025380710659898475,783
Referral,20250615,1156,1166,43,2.672384219554031,0.037197231833910036,3.225557461406518,0.03687821612349914,3761,2,0.0017152658662092624,458
Referral,20250401,1153,1174,55,2.6090289608177173,0.047701647875108416,3.2470187393526406,0.046848381601362864,3812,2,0.0017035775127768314,443.85
Referral,20250423,1148,1166,80,4.369639794168096,0.06968641114982578,3.3267581475128645,0.0686106346483705,3879,4,0.003430531732418525,973.85
Referral,20250611,1148,1169,54,8.659538066723696,0.047038327526132406,3.5714285714285716,0.046193327630453376,4175,22,0.003421727972626176,69068.44
Referral,20250613,1143,1159,38,4.655737704918033,0.033245844269466314,3.370146678170837,0.03278688524590164,3906,5,0.003451251078515962,1619
Referral,20250410,1142,1163,88,6.199484092863284,0.07705779334500876,3.4995700773860703,0.07566638005159071,4070,4,0.0034393809114359416,3554.96
Referral,20250402,1140,1152,47,2.8307291666666665,0.0412280701754386,3.1692708333333335,0.04079861111111111,3651,4,0.001736111111111111,547.2
Referral,20250513,1139,1182,65,5.805414551607445,0.05706760316066725,3.5169204737732658,0.05499153976311337,4157,7,0.005076142131979695,1687
Referral,20250407,1135,1148,54,3.8162020905923346,0.04757709251101322,3.309233449477352,0.047038327526132406,3799,2,0.0017421602787456446,1993.5
Referral,20250511,1135,1148,23,1.254355400696864,0.02026431718061674,3.1385017421602788,0.02003484320557491,3603,0,0,0
Referral,20250414,1133,1163,56,2.9888220120378333,0.04942630185348632,3.239896818572657,0.04815133276010318,3768,3,0.0025795356835769563,3199
Referral,20250425,1133,1144,76,3.7788461538461537,0.06707855251544571,3.256993006993007,0.06643356643356643,3726,4,0.0034965034965034965,2650.32
Referral,20250525,1129,1146,28,1.5514834205933683,0.024800708591674048,3.1535776614310644,0.02443280977312391,3614,2,0.0017452006980802793,694.95
Referral,20250630,1127,1166,86,8.108919382504288,0.07630878438331855,3.460548885077187,0.07375643224699828,4035,10,0.008576329331046312,2282
Direct,20250520,1124,1244,780,56.314308681672024,0.693950177935943,7.826366559485531,0.6270096463022508,9736,27,0.02009646302250804,10719.13
Direct,20250523,1118,1260,747,51.72142857142857,0.6681574239713775,7.366666666666666,0.5928571428571429,9282,30,0.01984126984126984,12191.17
Referral,20250526,1109,1130,49,5.291150442477876,0.04418394950405771,3.3150442477876108,0.04336283185840708,3746,1,0.0008849557522123894,99
Direct,20250605,1106,1255,752,52.386454183266935,0.6799276672694394,7.335458167330677,0.599203187250996,9206,34,0.026294820717131476,9780.89
Referral,20250507,1102,1126,71,6.6154529307282415,0.06442831215970962,3.4822380106571935,0.0630550621669627,3921,8,0.007104795737122558,4449.5712
Referral,20250510,1102,1105,23,3.065158371040724,0.020871143375680582,3.2199095022624435,0.02081447963800905,3558,3,0.0027149321266968325,929.92
Referral,20250625,1101,1125,64,5.295111111111111,0.05812897366030881,3.4915555555555557,0.05688888888888889,3928,4,0.0035555555555555557,754
Referral,20250405,1097,1121,52,3.6119536128456735,0.04740200546946217,3.217662801070473,0.0463871543264942,3607,1,0.0008920606601248885,83.99
Referral,20250408,1092,1116,74,4.452508960573477,0.06776556776556776,3.435483870967742,0.06630824372759857,3834,2,0.0017921146953405018,384.96
Referral,20250421,1090,1118,62,4.084973166368515,0.05688073394495413,3.2853309481216457,0.055456171735241505,3673,3,0.0017889087656529517,936
Referral,20250413,1089,1105,46,2.5647058823529414,0.04224058769513315,3.2180995475113123,0.0416289592760181,3556,5,0.004524886877828055,775.58
Direct,20250609,1088,1245,794,50.88755020080321,0.7297794117647058,7.767068273092369,0.6377510040160642,9670,43,0.02971887550200803,14632.67
Referral,20250404,1084,1097,36,4.6782133090246125,0.033210332103321034,3.2980856882406564,0.032816773017319965,3618,3,0.0018231540565177757,293.18
Referral,20250428,1083,1098,46,3.8096539162112935,0.04247460757156048,3.29143897996357,0.04189435336976321,3614,5,0.004553734061930784,1213.84
Direct,20250429,1082,1185,701,40.35443037974684,0.6478743068391867,6.755274261603375,0.5915611814345991,8005,28,0.021940928270042195,7690.2
Referral,20250501,1081,1099,61,6.542311191992721,0.056429232192414434,3.3639672429481347,0.055505004549590536,3697,7,0.00545950864422202,2561.57
Direct,20250624,1076,1226,730,54.80424143556281,0.6784386617100372,7.484502446982056,0.5954323001631321,9176,45,0.02773246329526917,19906.01
Referral,20250430,1075,1085,40,2.9769585253456223,0.037209302325581395,3.233179723502304,0.03686635944700461,3508,3,0.0027649769585253456,297.5
Referral,20250506,1074,1094,52,3.5420475319926874,0.048417132216014895,3.2714808043875685,0.04753199268738574,3579,4,0.003656307129798903,1333.14
Direct,20250513,1069,1199,723,46.07339449541284,0.676333021515435,7.141784820683903,0.6030025020850709,8563,29,0.020016680567139282,6948.2
Referral,20250429,1060,1083,68,6.32409972299169,0.06415094339622641,3.4025854108956604,0.06278855032317636,3685,2,0.0018467220683287165,1309.95
Referral,20250504,1058,1062,44,4.257062146892656,0.04158790170132325,3.3013182674199624,0.04143126177024482,3506,0,0,0
Referral,20250426,1056,1068,46,4.50936329588015,0.043560606060606064,3.2874531835205993,0.04307116104868914,3511,6,0.0046816479400749065,1705.3
Referral,20250514,1056,1095,71,5.13607305936073,0.06723484848484848,3.439269406392694,0.06484018264840183,3766,6,0.005479452054794521,3948.04
Referral,20250409,1050,1066,80,4.796435272045028,0.0761904761904762,3.350844277673546,0.075046904315197,3572,1,0.0009380863039399625,618
Referral,20250427,1050,1061,38,4.526861451460886,0.03619047619047619,3.3251649387370406,0.03581526861451461,3528,6,0.00471253534401508,3607.93
Direct,20250515,1049,1207,742,43.77216238608119,0.7073403241182078,7.021541010770505,0.6147473073736537,8475,30,0.020712510356255178,10101.65
Direct,20250402,1045,1168,737,51.98373287671233,0.7052631578947368,7.86986301369863,0.6309931506849316,9192,44,0.031678082191780824,12883.98
Direct,20250617,1041,1228,796,61.36807817589577,0.7646493756003843,8.06514657980456,0.6482084690553745,9904,37,0.02687296416938111,10700.89
Referral,20250422,1040,1054,52,1.8605313092979128,0.05,3.227703984819734,0.04933586337760911,3402,3,0.0018975332068311196,801.3
Referral,20250502,1038,1056,64,5.019886363636363,0.06165703275529865,3.396780303030303,0.06060606060606061,3587,4,0.002840909090909091,804
Direct,20250414,1037,1162,688,44.89156626506024,0.6634522661523626,7.3588640275387265,0.5920826161790017,8551,34,0.027538726333907058,11467.99
Direct,20250611,1037,1165,738,51.939055793991415,0.7116682738669238,7.688412017167382,0.6334763948497855,8957,33,0.022317596566523604,20542.77
Referral,20250406,1037,1049,35,3.275500476644423,0.033751205400192864,3.2936129647283128,0.03336510962821735,3455,3,0.002859866539561487,700.68
Direct,20250619,1036,1192,759,55.76258389261745,0.7326254826254827,7.636744966442953,0.636744966442953,9103,37,0.027684563758389263,15156.01
Direct,20250616,1034,1173,744,50.332480818414325,0.7195357833655706,7.901960784313726,0.6342710997442456,9269,34,0.027280477408354646,12271.93
Direct,20250628,1033,1145,613,43.773799126637556,0.5934172313649564,6.582532751091703,0.5353711790393013,7537,28,0.022707423580786028,8405.58
Referral,20250619,1029,1045,51,4.155023923444976,0.04956268221574344,3.370334928229665,0.04880382775119617,3522,2,0.0019138755980861245,811.91
Referral,20250411,1028,1040,45,2.1259615384615387,0.04377431906614786,3.2201923076923076,0.04326923076923077,3349,4,0.0038461538461538464,689.36
Referral,20250623,1027,1050,65,5.196190476190476,0.06329113924050633,3.415238095238095,0.06190476190476191,3586,5,0.004761904761904762,1429.62
Referral,20250617,1025,1050,56,6.398095238095238,0.054634146341463415,3.6542857142857144,0.05333333333333334,3837,8,0.002857142857142857,1696.87
Referral,20250418,1022,1041,78,4.048030739673391,0.07632093933463796,3.292026897214217,0.07492795389048991,3427,5,0.004803073967339097,931.41
Referral,20250628,1022,1038,51,4.21868978805395,0.049902152641878667,3.3034682080924855,0.049132947976878616,3429,3,0.002890173410404624,412
Direct,20250528,1019,1157,742,53.49265341400173,0.7281648675171737,7.866032843560934,0.641313742437338,9101,31,0.02592912705272256,9045.96
Direct,20250506,1017,1134,679,51.18077601410935,0.6676499508357916,7.246913580246914,0.5987654320987654,8218,39,0.030864197530864196,8626.28
Referral,20250420,1017,1026,53,3.125730994152047,0.05211406096361849,3.202729044834308,0.05165692007797271,3286,2,0.001949317738791423,820
Direct,20250424,1012,1127,713,48.08606921029281,0.7045454545454546,7.324755989352263,0.6326530612244898,8255,34,0.026619343389529725,7984.46
Referral,20250419,1011,1022,63,3.318982387475538,0.06231454005934718,3.2651663405088063,0.06164383561643835,3337,3,0.0029354207436399216,946.46
Direct,20250501,1009,1130,708,46.93097345132743,0.7016848364717542,7.156637168141593,0.6265486725663717,8087,31,0.02654867256637168,9949.48
Direct,20250604,1006,1154,728,57.092720970537265,0.7236580516898609,7.811958405545927,0.6308492201039861,9015,38,0.02772963604852686,12890.06
Referral,20250403,1004,1015,37,4.975369458128079,0.036852589641434265,3.3241379310344827,0.03645320197044335,3374,4,0.003940886699507389,939.33
Direct,20250612,999,1120,615,51.292857142857144,0.6156156156156156,7.089285714285714,0.5491071428571429,7940,29,0.023214285714285715,5980.82
Direct,20250618,998,1172,646,54.79948805460751,0.6472945891783567,7.9436860068259385,0.5511945392491467,9310,78,0.033276450511945395,42308.25
Referral,20250616,997,1015,60,9.370443349753694,0.06018054162487462,3.496551724137931,0.059113300492610835,3549,9,0.007881773399014778,2186.08
Referral,20250626,996,1019,59,7.263984298331698,0.05923694779116466,3.4396467124631993,0.05789990186457311,3505,8,0.0068694798822374874,1922
Direct,20250411,995,1131,738,56.9867374005305,0.7417085427135678,7.9717064544650755,0.6525198938992043,9016,43,0.03536693191865606,9412.8
Direct,20250417,994,1101,627,42.718437783832876,0.630784708249497,7.10172570390554,0.5694822888283378,7819,24,0.019981834695731154,7129.44
